image_id,label,isNight,split,class_name,detector_label,source
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e3c602c1aa43abf0073c4512c54ca98f1c8bc6d2resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/db933e254d3d0575e18cd564acf52e14205678d4resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/dbc458c3b3f2ee3b3e4aca57a8958a540d1ecf90resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/c469491ea7db188ed60e680f7c96187154407657resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/cc39df9a9ad687cc295b3bfd5f8e652c413e875dresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/cbef5a91c26b4af1148df5adb49a8a68d1145fb5resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/edcfe791f0ffe42c0ef15ba5432b76e60a534928resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/c4c368a4b0ad8204c9c8841136e85892016aa1c2resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/bc69908af7b6516633e4e67060ee39bb0d501bb2resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/cc165b4ade3f6b881a0c284008f3af76ea9ec233resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/c361a0a8f2d42d7b200c5a5936768ae0fdc1e30eresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e60c5e77b5fe4f2f124dd01d0c951bd8b89fcf2dresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e159c741608ddbd45ddab34768bda1cdbfd9660cresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e64e344752f4292afe6b22788ecbe21effe53312resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/c08f6ea1f52e91b003f2b5dba9fd26487edb91f4resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/bd372c99621b10d5639dd3366610e6dc7a55e28cresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e44bc8e36cc1f365c8ab104ed85e384f3f403978resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e5137f30348b9fbd7245acfa0838ef5f48e811f9resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/fb40191f55860d4261a278274f02723a34e81473resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/c3a69dfb7a311d3bf69588ae5b8f517026a1687bresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/f221249c82b523a3b57b6aa269c7bf7c7ca1e459resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/d15ddc3b7d62e8c183af7323a3330c1312d54169resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/f4f83ba34500d23ddf74e006765d938d7ce9ab94resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/ba7979ec468ae2d916aaca4f3310d6cf4ed4ef85resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/c5b0927c5b2a6513ec975fa496b82c836b0074bcresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/da25c7738fe10018a2be44ca99774bd851a842daresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/eac69af9a443ff4ede86bd410d2613b9fe548c77resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/fe3dedbe7df504df27afb57c1345dfe3c9d1c9d1resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/d8d0475e200fb0f4ff81b3a1cb34fd5831265712resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/da5ecf8f9bec27c6f303d53edc144c6c319403a5resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e36abf5da121d5397c9da1ffad09b677ab7aaae1resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/e9363c7bc08cd755de3de98a322e861a22892b13resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/efc70fcb47008261810c68179cb3527489bf6505resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/cfee5b44bcb1f2d49dbf06a9a5a9b759030bf79cresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/bfc3202aee94cfdcde428eeaa2f1c5e6ceeca86bresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/d02f00c481f8edf4403229c9aa40524e27fb993fresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/d0bc80510a12ee25d044b7a45382a58036cdb7f7resized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/cff260b10459a0aff001be0ebec1d3fe066b6d3aresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neoreklami/ffa42d65a0b22c7603179049fa3e82c6f92f16ccresized_image.png,17,0,test,Neoreklami,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e1bd3fa761d23b38753d09be01f5c46612991315resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ea7d4f8ceb9fae394dba67594e9ecb22da99ba42resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/bfc203ccbecdf63f3b06ba04666495ba4c3d3eceresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f9b127fa586ec2317dd8ce87838fc0684c181fe0resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/fea75c3ff642ab2404e6d595c7073608f14bccbfresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/cbb5372c9683f0d0d29360b99331685e50ff6976resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/d68fce59a42095ca20bf90b45de14069ae085f8bresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/eb02f6299976a6af61088ad8e0859e249a0c7717resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ef5018fd07cd66e440debac5d0f663cb8422fe0eresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ccb7dd77902f1fc1d0fc0556a1f83dfc18ba3d3cresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e3e1fca5d76538511daeeaf88d02f7bf820d70f5resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e1203be6cedaef8c46aff7f97de527e3eabd9cfcresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/bb153c1118af304c434d36ef8e05f420797c89deresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/edbd8ff095901a72807aab072b4545c666a43b4cresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e391f28832fdff1938ba0bec57c8e4ea0f0fed05resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/fa8d403e01fadafc2f7e59c1ea0dafe1c4ab01eeresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f7bee7e1e3c3c2b0613bbfa3898fae361f0df61dresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ec6f0e27e2aa0d6fa0d91cbbe9d7c0df2b23e2cdresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/fa3ad14fdb73af11a22c3200058a04d5cd3de917resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/d6bbe8bb197ea166a873e001477627067d53d7e3resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ee03261a278a57eead85727288eb10bc282a423cresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c459525873364df2ab6e96dc43dc5589a19bf575resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/d5f81c329e22bba44e24eceef71c6f28532bf663resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/d73433e1b8edd47817d2d32d23e53c339dadcd3bresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c8807a938af416e1c218c0609e919f5804ab134fresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ffd3373fa5b2aff11eccc49623b031b5a5d97280resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f14e86d2ee35d3e53574469a6ed1fa0470803e43resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/eadbc2ed1866eb59e407b0650fd4a26ab4bec057resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/a7a01d85546b535d0fce6f8ba40b4763c535c0d4resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ce11ae1a6febd2a9ad8aa3c3c39a405debbfa573resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f0dbd24498740d57afc74c35579a057dcc26b21dresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/bf5d251b62664f21d928023855fbc3002159e0cfresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/d9a8f290f1ea9cc5da09a0471819652ea73564f6resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ca2774a2754a478ead6ed8de07b75e05aa193826resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/bef197c624cb084cb274e21c992df2e5c18492fcresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/dcb4d22185f1436dc93e6818fed2d3c942fc05c3resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e18c447add79e27e10c0ea952b5fb681bbd16e88resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e77d28808a6b9edb265f968659884d80dd1df817resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ee597c60e59717e3321dec191ac3e522ec16820bresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/da6ac91b7559385eab1cb3ce7177ab653b13243aresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e2093c486f0ec01e686caf381cf857b99e81252fresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f34c3e81a3943917c6bf31a5aa084901ca40c557resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c8fd2c0ae96ea325ac301b12d8c041cbbc9b4266resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c70f73329f53d03d1e5568a6e3e9328013c7209bresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f72df3f527d6e4e9de25daeb29936dedf7a65c34resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/dfefa1be8ea684f9cdf3d2206423d0df9bd16a15resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/d88cb13d69b489980222060f5bd20112d6359073resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f83d805756a81edd502b2f8e4caf5428fea0fce1resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f88a7322b6fab026a3ab6ef28cae3e19f7ae751cresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c25ed8bc75b700c4d6cde545f84d5731f5887539resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/fcf5e60bdf0b8f35ec63296131c12a3017211cccresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/bd477d4090b5af67b3f4e1d0d766dc59e43b534fresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c9049e736aa4d092dd86fa5c135763b6c015cc5fresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e0937b0ed6d81fc687fecc7ce637e942ddcc45b5resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/bc4c3e11de04adbf87469963a3050d9cd77efa7aresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e8e49146dce18ede354a7a8606317f96cae8edd6resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c26a8ceaadf95c8ae6d81b58920d8a04cbb25696resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c480c435067a07f1a87b408c4aec96730966c8daresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/cb846e7aa963474db3bf6be8de5a5908ebfa3444resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e23171b1876de16b4d85bf30748d75e774a4ca87resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c911970583840aaa436a14367073aa1d8ba39e97resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/fd4ebcb8aa36763ac1eb7221d9ed5de495aacfe9resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/fbf62df97df1d1e818009311622fb2c81d18697cresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/e909567c0489c12f7ae069c96d9e4dc8f0ec56bbresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f6fb6f8a8fb8ae9528b0d4031d893321bfb15cf2resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/ba053ab1ea3381676c9eb0143362c95bbe77ed94resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/fe4b1d0d109bb6433eeec839f6791649b9f8de4cresized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/db8776fffc36cfc72fb109fd91fcbcb490b5c798resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c7e0721807fe5aac5d30ffccfe9ff6dc44eb7ca6resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/bae882f1f63c3472beba274e47d45a8663cf9df8resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/f3167fed90c1a4bf4a48d86122ec3d26d903c1a2resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/c0798d0e221ddd46656828822c64d363d08bb699resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Neshta/d0d68193721fa18331cafb0d8767ef1f29038b30resized_image.png,18,0,test,Neshta,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/9e03d760-ecb0-446c-a798-17131a92e857--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/e6681acc406c8fb52c080d81f435b1fb--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/0e8b5cdd2972e47c01cd81a253fb4caf--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/60ded780-849c-427a-b988-9348799b138e--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/7a8354ce-3f98-45a4-a0e7-206b63c2dbe6--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/20333f0d-ac19-49a4-ae3b-38c6318909fe--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/5cc285b080d79271073e52f0531a439c--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/3fccb8778ed63e1555913c0813bb4cd6--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/2587b928-c61e-4b79-ac5e-5ef2849d8239--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/9af62205-e9fa-4b6e-b5af-ccb87eb08e78--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/b7d38777-5517-4b2d-a229-1ad63da91189--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/280663bf-6321-4b9a-b7e8-31452f8adcc6--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/52281d08-4533-4970-89aa-cd656494129f--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/23170df9-5075-450d-911e-a53feb88a3c5--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/3070a6f6564c9b6da933c036c64dc812--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/c01a2d02-c1d9-48fe-ade5-5ca344325d83--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/94211bd1448d63fa92c00e0e786bdfe0--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/509572397eae46c1888c67af64b794a7--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/872ee2c3-e413-47d7-b64d-a0a3f3970bfb--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/1986fe0e-7dc6-4583-a426-8e87a240608f--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/80c1d089-7bf4-46e7-9837-590bfe2601f0--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/26aba5c9-1839-4f5f-b8f6-68cee5088466--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/111a947a-5d10-472c-9552-8a7de642122a--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/4f89c4a19e57d49908f7063a9314ec9b--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/673edd5b-a5cc-49a4-ae33-8c514a2617b3--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/f6cafc1b0f15df8c04508d4fbe2f21b8--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/275c3fa335f893ba3ee8677713c40964--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/13ccce80-e6a3-4678-96f6-edc06bd15c05--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/82ca19c8-9cf4-4f3a-827b-dc24a8e1087f--resized.png,19,0,test,Other,0,clean
/nfs1/ssl_lab/malevis_adversarial_repro/data/raw/malevis_train_val_300x300/val/Other/57f2f89e-79e2-4b25-890a-bd1723c2bc57--resized.png,19,0,test,Other,0,clean
