image_id,label,isNight,split,class_name
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/88c24036777f1caec8a3d2cd73e65aa66add606fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/88db0fa048b79e7a4b46d216efe5636b4ada6933resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/893541df36e15fd9edf47f2d00042cee80af1f37resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8aa49d76486e120cfc1f26822ae769505c1c64d0resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8ac951b2dc10727fc8ef0c8367fa24a8a0610cbfresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8ad54156fda23e0fed121d698d333b2266d2d58dresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8ad860628673bf355f127202797e9d90403c63d0resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8b2c7e08cadb28c35aad6d1acf43fb30e454bd6fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8b410c8de76ed93ce3ab2dd3749c2bd38b0c5b42resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8b54397218c9dfbcc932c5b900ce87dd5dc4a008resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8ba921b2f5349f8f9b4838889e622bd02c8ac8c8resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8bbbbcda062295ec41d209b4991a7541e155cd40resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8be71dbe8d18308cb5f15312c19286504e43dc2fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/8f78c2fa899b16daab8e0d31421bbe2b829fad4dresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/90ec070395005f17e9390663b6372eaa372a1187resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9177439c604df6cb2b35576c22818ffedfca5b11resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/925f1058b77be7d151417d1b2354fbddbefb0998resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9426c5ccf0bf674367684cb7c1cc4f73156d4e20resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/946b7a14aac223bc7fa3a927ed1fd8361259e26cresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/951565491f89fd4d4ec316623cbcf5002d54485cresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/963dd3de211e5bb2f57f5207cc536ef1de285a39resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/96d7f597360fc66ed8a4bff5f335860999c5d87bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/97d92b0a4b7fde4b0ff3c74d923baa5db57ccca0resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/98875595ce3c276223becc6cdfe3a1d42de93792resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/992269b4ee6d94635131cc9bae1868c28c1e6112resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/993d4df4e33673565be262f8d6b379a22ae3b097resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/995f60f0d858e739c54cd4ed25b0085e50305456resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/99646914f3b77809317854cc85617c8cfc06a2a3resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9a1cd1e89f2218c86884811f4fde22ef39e523ffresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9a75c17646179f4dee80324e8f762271e8bfecf9resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9abadaf55672f42dd8619e180680bc53f6128632resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9af349137a2657d150cdf0b46824ac808cfb6317resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9b126258e220b0aadb02f1b81564dda085c45e38resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9b2ab5d9f3f19819f176fb2f57af24cb9f989c82resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9b4afd158a46bfabfee604a2c3fe597284308bb1resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9bbbad4b4ef490789ba8f7e3e98fbca6c0e25be1resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9bbda4742f10c59ffcb61504ce4c30b3214b2afbresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9bd630c76f08bdfe43db37f71ce44cc9fb27659dresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9be1652859abb3650d120a6566815b72ecbd33a2resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9be83007f62ee9baed963f42102e863767fcb77eresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9bfe3ee65205b9238e69199187f944f94c90b3bcresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c0b9bf329248c1ae40d13091b5a2e6637f27d1bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c2ffd5f0170c6cbe2a70d0e3876b6b57c8c9964resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c334f9173461835aec866a2108064d27174617fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c37da0892656f7ef71293c532f4779710118934resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c4effb9fbba3a52ab37522e3136621e4cec2d2fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c524ffd45ec329ab9d2ca5695480b65931bc6a4resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c7585da457ca24e3aa0eba4d5645cce4afce963resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9c9525bf92b1305f4e5812686de669115d4d1b1bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9cb27e864771302448bc11fe9f210fcbc2b88513resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9cc6ce6c8636a674ba3aa0d831da35715b107596resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9d10828f596d8ec4a3508c1a4f244b95b4dbff84resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9d36b44146fb7c70a551ff1d63d617f3c0740a3bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9daf377cf536b80f2042198c53fdab3c4592662bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9db7f4a6d5e152452515e129912e63d3b6ca49b1resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9dc644c554010ea2c07ca51742d782c38211119fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9ddb0a56178799588703721933d7154967855925resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9e3b70b42be6e791781a93d5fd4c80b2acec6cf2resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9e40df81de9c48b7be7d8642e45211f439f30ab3resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9e411125eebd20a9b0eb7a99a501ff8359cc938bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9ebc73687d94a24d0a8ae0b8f4817fe5066b7692resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9eeb882573c6be4f460bff04f56f9bb3a10f239fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9f33df0752a2c9867f53b8eb4c8414c8800403b7resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9f41793cdeed34644e96702cb651cd07ed4cddbdresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9f4f229a95709cef44be2cbca6745cd7d761f395resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9f95c092e6fc5fa270a05ed7e3706e762b325bdcresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/9fd68307ed456e6a741f6e15751cc1a35a497a40resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a0064de900795b0b095c6de9a218a88e98f54c02resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a032b5de54cc879ccc8ce7a03ae2349b9a5b3427resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a0c6fb22c32f648c9486e723b10e7dd8dc0f2558resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a10ab4ed4c76161a6a19231fe60387d597ed2b78resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a130299a9f7d7c48601ea7cac032f45532ef49c8resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a143b1f8994eebcfde0fec48be4d67e2e6e5816cresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a190ad84cddabb8c6522dea43ef114af2584b4d1resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a1bddf6e9906ab648a90d6e4f7459088e03f1c94resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a1ebfbf1dbd1f7807ce3e910e16acd99107e4e86resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a1ed1e9b38ad0e8ac16620934a6ca07ca24875c3resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a1f1d96f101cf113fa1aa36611af6a3a5916d2f0resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a21fd3d6db0f08e36c901a43861ef2bab25f0c02resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a28364f8d187f19cd9a4e24d3694b3020a2ce666resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a2c734c8b6a5ba79ce7651e0d6ddf29f3eb3557fresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a3685a0cffa72d5b905955d52be90d452ece2619resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a373c8ae6e294da12952c056cef4180e6653830eresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a3c8c0556b3b8ea8848b45450dc56d8c70594ec4resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a3d8b5eea91661fda4478242b3624dc2951189b4resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a4014d34a8499c8d771d4e217c8a75273a15dd3aresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a4110eba5ade5645473fe1dbff8266e7b59ea2bbresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a4237ec6576ca96826c21f135cebcf0c97f46438resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a4742d7c774903df11a5bb13d9fddc4bb8fe60ddresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a4a6a288cbf9d6730f535c9f1fbc9788003f4dedresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a4aff03c321b7ec3785154b70542574b49bf7bbcresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a50969e26eb1078abe8ee8f3877560068a21feb0resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a524654d62f97335a27f08b15f0edb69d8713ca7resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a555446822eab01f7923ebb11d243dae02639676resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a55758078339a76f3c4da0abe3c711ba4c4579a3resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a60b7b3766ded72b69a55f6b5f0ac4d235b5f802resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a643106c66cbbbbbb4cae1ebd4ab04ff3e460cd5resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a6900ead27db2f816753dafbb1f1b10f3a3184f3resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a6a80ae50208265b30df5cf0ca214b7f0c4786b2resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a6efe92f4888a113ba7b3b928e35c0f79d2b4e38resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a74804c40a9cf6829fd831c57c7fb1e70fd15a10resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a7511822321fca09c61e5cc7f932a24562895468resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a7f293e6a813b8dfbbf99d97f25ae1f961acbe90resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a8817a0cd129ee0cb968a1115a4b9264e29ed5d3resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a8ad2e3a9f0a0b053446ae5f0912eaddb4d5a92dresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a8be236be3f5900ffc2b8aa33d3c792cffb01721resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a8cf729ceb65945bf1f4dbf14e3cf91eaa153a0bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a8de29782aaa12298c06ad751940f2eaf78637ecresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a93545722d9a9b2d715295a24b46548b4d8dfe96resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a96a6e34aeec7b4207c3b485aff2d8357b4a08b5resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a981638da299787590c4bc6be8e23d728dfa8d49resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a9ac594caf048268f310ac63530b2310cbdf1e8bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a9d2b18c1bbee9d6d9e21b3e3a81ba150a037872resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/a9fe4f41a2b0322d5b67d87c1f288216783668e8resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/aa0aca28f19950f4c5c43ce533ea9060caaf9a3bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/aa19d5d1b44bb23ac8c1e687dc710113e08e2d71resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/aa490df1cc8d978b06f712d268067f00a7d636a6resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/aab516a8b40cec19df8f6191a0ef5c1300951e64resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/aaf621575e89c1115b0088e8abe1b8774742e697resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ab28d9a2021ff572a166bc3e1c2cc294db9e46dbresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ab31bb98f9675e7bf52d2ea7185a14426a12e810resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ab5cba051ea252a91b01ffadd21fa0cfea912ac5resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ab80bc8aa52997807a61a43170c3fd78d5bf4ba8resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/abf90358c56c62ef7bbd796fab7d312aa25de77aresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ac1b9e134e0c89bfc05170395b49cf1d7b7596e2resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ac200e7da720c7143f0a6ea536caecc97f3c1b9bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ac3c50c940e337b2c214fc6a06ae9afcbd3f2391resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/acdfd94df2ff885dd56a3befc0417b81068ada0eresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/acfe290672aa69abd43b30c76ae553e08bd1cce9resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ad43e75f85e78765d929c27a25badba9ca9b9954resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ad6754a5dedd151047f19f5d3dc6a30da215635eresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ad6efe887ae4aa4014ddd93fb93bf23c5b8621a9resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/ae328723590bcee9b2a4dcacf498f844c90f0ca9resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/aea9eb2504eb1db04b28cbda1fdf6b02740d4c28resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/aec20fc23e110a5781f7c0ab2ffb5c753cf4388eresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/af19f1414168a7b044a5ca1f570a92f89da3dcd9resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/af1ecee3f506894713d048bf89088a9023214095resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/af2d5a26ddb7488f4ededa646cf40392c8b68babresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/af363aee27a6442fa1da0d91712586fe3f86f35bresized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/af4be99dbbc2fface6e0305c41d121aee0415ff3resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/af80d42106ea7f328f55bdceca6529bc74c3c538resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/af91f82c7f71b278b28217a9fab90eee40c29308resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/afcbf1d876c291f0fc6840c5ff12cb754c0029f5resized_image.png,3,0,train,Allaple
/nfs1/ssl_lab/malevis_adversarial_repro/artifacts/adv_outputs/CNN_pgd/train/Allaple/b0590ed227c1648b8878145fc0d2ec2ad8cb8e1cresized_image.png,3,0,train,Allaple
